,MONTH,DAY_OF_WEEK,FL_DATE,UNIQUE_CARRIER,TAIL_NUM,MFR,MODEL,DEP_TIME,DEP_TIME_BLK,ARR_TIME,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,ROUTE,FL_NUM,ORIGIN_AIRPORT_ID,CRS_DEP_TIME,DEP_DELAY,CRS_ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,CANCELLED,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,DISTANCE
891,12,6,2012-12-01,B6,806JB,AIRBUS                        ,A320-232            ,1208.0,1200-1259,2020.0,,,,,,14771 12478,642B6,14771,1203,5.0,2030,-10.0,0.0,0,0,327,312.0,283.0,2586
892,3,6,2014-03-29,AA,384AA,BOEING                        ,767-323             ,702.0,0700-0759,1551.0,,,,,,14771 12478,24AA,14771,705,-3.0,1540,11.0,11.0,0,0,335,349.0,294.0,2586
893,2,3,2013-02-13,AA,335AA,BOEING                        ,767-223             ,2238.0,2200-2259,708.0,,,,,,14771 12478,18AA,14771,2240,-2.0,700,8.0,8.0,0,0,320,330.0,299.0,2586
894,6,4,2014-06-26,VX,853VA,AIRBUS                        ,A320-214            ,1320.0,1300-1359,2152.0,,,,,,14771 12478,24VX,14771,1320,0.0,2205,-13.0,0.0,0,0,345,332.0,305.0,2586
895,4,6,2012-04-21,DL,713TW,BOEING                        ,757-2Q8             ,1128.0,1100-1159,2020.0,,,,,,14771 12478,1940DL,14771,1130,-2.0,2010,10.0,10.0,0,0,340,352.0,296.0,2586
896,12,3,2013-12-11,AA,339AA,BOEING                        ,767-223             ,2232.0,2200-2259,652.0,,,,,,14771 12478,18AA,14771,2230,2.0,700,-8.0,0.0,0,0,330,320.0,297.0,2586
897,1,7,2014-01-05,UA,588UA,BOEING                        ,757-222             ,837.0,0800-0859,1647.0,,,,,,14771 12478,808UA,14771,840,-3.0,1715,-28.0,0.0,0,0,335,310.0,284.0,2586
898,6,5,2013-06-14,B6,805JB,AIRBUS                        ,A320-232            ,1217.0,1200-1259,2058.0,,,,,,14771 12478,644B6,14771,1215,2.0,2100,-2.0,0.0,0,0,345,341.0,311.0,2586
899,8,4,2012-08-09,VX,848VA,AIRBUS                        ,A320-214            ,2257.0,2300-2359,734.0,,,,,,14771 12478,34VX,14771,2300,-3.0,735,-1.0,0.0,0,0,335,337.0,299.0,2586
900,8,4,2014-08-14,UA,588UA,BOEING                        ,757-222             ,1508.0,1300-1359,2349.0,75.0,0.0,0.0,0.0,0.0,14771 12478,716UA,14771,1345,83.0,2234,75.0,75.0,0,0,349,341.0,309.0,2586
901,8,3,2013-08-21,VX,842VA,AIRBUS                        ,A320-214            ,916.0,0900-0959,1750.0,,,,,,14771 12478,22VX,14771,920,-4.0,1755,-5.0,0.0,0,0,335,334.0,310.0,2586
902,7,6,2013-07-06,B6,508JB,CIRRUS DESIGN CORP            ,SR22                ,,2100-2159,,,,,,,14771 12478,916B6,14771,2100,,521,,,1,0,321,,,2586
903,9,7,2013-09-22,UA,597UA,BOEING                        ,757-222             ,1517.0,1500-1559,2325.0,,,,,,14771 12478,304UA,14771,1507,10.0,2339,-14.0,0.0,0,0,332,308.0,287.0,2586
904,6,5,2013-06-21,AA,335AA,BOEING                        ,767-223             ,1454.0,1500-1559,2340.0,,,,,,14771 12478,20AA,14771,1500,-6.0,2330,10.0,10.0,0,0,330,346.0,308.0,2586
905,11,4,2013-11-14,UA,568UA,BOEING                        ,757-222             ,1622.0,1600-1659,33.0,,,,,,14771 12478,502UA,14771,1635,-13.0,54,-21.0,0.0,0,0,319,311.0,286.0,2586
906,6,3,2014-06-18,DL,717TW,BOEING                        ,757-231             ,1315.0,1300-1359,2214.0,,,,,,14771 12478,2340DL,14771,1315,0.0,2207,7.0,7.0,0,0,352,359.0,318.0,2586
907,3,2,2014-03-04,VX,624VA,AIRBUS                        ,A320-214            ,1646.0,1500-1559,104.0,0.0,0.0,0.0,0.0,94.0,14771 12478,26VX,14771,1505,101.0,2330,94.0,94.0,0,0,325,318.0,296.0,2586
908,2,7,2014-02-02,B6,834JB,AIRBUS                        ,A320-232            ,1217.0,1200-1259,2033.0,,,,,,14771 12478,416B6,14771,1205,12.0,2032,1.0,1.0,0,0,327,316.0,285.0,2586
909,7,4,2014-07-24,VX,638VA,AIRBUS                        ,A320-214            ,2247.0,2200-2259,742.0,,,,,,14771 12478,34VX,14771,2250,-3.0,729,13.0,13.0,0,0,339,355.0,305.0,2586
910,7,3,2012-07-25,UA,505UA,BOEING                        ,757-222             ,5.0,2300-2359,919.0,35.0,0.0,45.0,0.0,0.0,14771 12478,368UA,14771,2330,35.0,759,80.0,80.0,0,0,329,374.0,336.0,2586
911,7,2,2012-07-03,AA,339AA,BOEING                        ,767-223             ,1236.0,1200-1259,2101.0,,,,,,14771 12478,16AA,14771,1245,-9.0,2130,-29.0,0.0,0,0,345,325.0,298.0,2586
912,6,3,2014-06-04,UA,502UA,BOEING                        ,757-222             ,2216.0,2200-2259,657.0,,,,,,14771 12478,824UA,14771,2219,-3.0,659,-2.0,0.0,0,0,340,341.0,311.0,2586
